
|WYAZ        |89.5  MHz |FM |208 |DA  |-                   |C1 |-  |LIC    |YAZOO CITY               |MS |US |BLED   -20120106AAS |85.    kW |85.    kW |162.0   |162.0   |91703      |N |32 |48 |4.00  |W |89  |56 |32.00 |AMERICAN FAMILY ASSOCIATION                                                 |   0.00 km |   0.00 mi |  0.00 deg |242.   m|242.0  m|97173     |0.      |1243340 |140.   m|1482483   |
|KCFV        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |FERGUSON                 |MO |US |BLED   -19830314AR  |0.1    kW |0.1    kW |49.0    |49.0    |62138      |N |38 |46 |7.00  |W |90  |17 |16.00 |ST. LOUIS COMMUNITY COLLEGE                                                 |   0.00 km |   0.00 mi |  0.00 deg |201.   m|201.0  m|13524     |0.      |-       |21.    m|54202     |
|K208BO      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |WARSAW                   |MO |US |BLFT   -19900614TC  |0.015  kW |0.     kW |67.0    |0.0     |36247      |N |38 |15 |20.00 |W |93  |22 |18.00 |LAKE AREA EDUCATIONAL BROADCASTING FOUNDATION                               |   0.00 km |   0.00 mi |  0.00 deg |302.   m|0.0    m|-         |-       |-       |0.     m|149532    |
|KOKS        |89.5  MHz |FM |208 |DA  |-                   |C1 |-  |LIC    |POPLAR BLUFF             |MO |US |BMLED  -19911009KD  |100.   kW |100.   kW |129.0   |129.0   |8439       |N |36 |48 |40.00 |W |90  |27 |50.00 |CALVARY EDUCATIONAL BROADCASTING NETWORK                                    |   0.00 km |   0.00 mi |  0.00 deg |259.   m|259.0  m|13896     |0.      |1007848 |116.   m|165701    |
|KOPN        |89.5  MHz |FM |208 |ND  |-                   |C2 |-  |LIC    |COLUMBIA                 |MO |US |BLED   -19930203KA  |36.    kW |36.    kW |72.0    |72.0    |48674      |N |38 |59 |53.00 |W |92  |11 |48.00 |NEW WAVE CORPORATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |325.   m|325.0  m|-         |-       |-       |54.    m|181653    |
|KNLH        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |CEDAR HILL               |MO |US |BLED   -19981020KA  |0.068  kW |0.068  kW |213.0   |213.0   |83445      |N |38 |21 |40.00 |W |90  |32 |54.00 |NEW LIFE EVANGELISTIC CENTER, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |401.   m|401.0  m|15305     |0.      |1006736 |122.   m|275929    |
|KCKJ        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |LIC    |SARCOXIE                 |MO |US |BLED   -20090803AFD |34.    kW |34.    kW |96.0    |96.0    |175649     |N |37 |4  |34.00 |W |93  |55 |27.00 |LAKE AREA EDUCATIONAL BROADCASTING FOUNDATION                               |   0.00 km |   0.00 mi |  0.00 deg |470.   m|470.0  m|92444     |0.      |1212072 |82.    m|1323562   |
|KCKJ        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |CP     |SARCOXIE                 |MO |US |BPED   -20120529ADC |50.    kW |50.    kW |107.0   |107.0   |175649     |N |37 |11 |40.00 |W |93  |55 |39.00 |LAKE AREA EDUCATIONAL BROADCASTING FOUNDATION                               |   0.00 km |   0.00 mi |  0.00 deg |470.   m|470.0  m|109455    |0.      |1234994 |80.    m|1501941   |
|K208BX      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |LIVINGSTON, ETC.         |MT |US |BLFT   -19910916TC  |0.064  kW |0.06   kW |253.0   |0.0     |4288       |N |45 |35 |52.00 |W |110 |32 |44.00 |BOARD OF REGENTS - MONTANA UNIVERSITY SYSTEM                                |   0.00 km |   0.00 mi |  0.00 deg |2009.  m|2009.0 m|14167     |0.      |-       |0.     m|164762    |
|K208EF      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |MISSOULA                 |MT |US |BLFT   -20000925APM |0.     kW |0.099  kW |0.0     |-128.9  |106684     |N |46 |52 |56.00 |W |113 |59 |8.00  |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1150.  m|28001     |-       |1000400 |40.    m|534092    |
|K208DJ      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |GREAT FALLS              |MT |US |BLFT   -20061108AAC |0.07   kW |0.07   kW |78.3    |0.0     |84903      |N |47 |32 |23.00 |W |111 |17 |6.00  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |1139.  m|1139.0 m|76158     |-       |1007676 |62.    m|1159019   |
|KYPF        |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |LIC    |STANFORD                 |MT |US |BLED   -20091118AES |4.     kW |4.     kW |576.0   |576.0   |172585     |N |47 |10 |39.00 |W |109 |32 |9.00  |MONTANA STATE UNIVERSITY - BILLINGS                                         |   0.00 km |   0.00 mi |  0.00 deg |1779.  m|1779.0 m|-         |-       |-       |12.    m|1343353   |
|KPJH        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |POLSON                   |MT |US |BLED   -20110803ABP |0.13   kW |0.13   kW |570.0   |570.0   |173197     |N |47 |46 |25.00 |W |114 |16 |5.00  |THE UNIVERSITY OF MONTANA                                                   |   0.00 km |   0.00 mi |  0.00 deg |1584.  m|1584.0 m|-         |-       |-       |9.     m|1439580   |
|K208CB      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |HARRISON                 |NE |US |BLFT   -19950613TB  |0.     kW |0.2    kW |0.0     |171.0   |47990      |N |42 |47 |5.00  |W |103 |59 |46.00 |NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1607.  m|14452     |0.      |-       |0.     m|210396    |
|K208CK      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |SCOTTSBLUFF              |NE |US |BLFT   -19970306TG  |0.17   kW |0.17   kW |53.0    |53.0    |81603      |N |41 |56 |28.00 |W |103 |39 |21.00 |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |1303.  m|1303.0 m|-         |-       |-       |23.    m|242238    |
|K208CB      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |CP MOD |HARRISON                 |NE |US |BMPFT  -20101020ABZ |0.     kW |0.17   kW |0.0     |196.4   |47990      |N |42 |47 |2.10  |W |103 |59 |45.50 |NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1618.  m|102647    |0.      |-       |14.    m|1403181   |
|K208BB      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |LAUGHLIN, ETC.           |NV |US |BLFT   -19870918TB  |0.135  kW |0.     kW |679.0   |0.0     |48353      |N |35 |14 |49.00 |W |114 |44 |34.00 |NEVADA PUBLIC RADIO                                                         |   0.00 km |   0.00 mi |  0.00 deg |1469.  m|0.0    m|-         |0.      |-       |8.     m|105340    |
|K208ET      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |TONOPAH                  |NV |US |BLFT   -20061109AEB |0.     kW |0.01   kW |0.0     |438.7   |93152      |N |38 |3  |6.00  |W |117 |13 |30.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2174.  m|75328     |-       |-       |10.    m|1159415   |
|KJIV        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |CP     |RENO                     |NV |US |BPED   -19951127MA  |5.     kW |5.     kW |-1.0    |-1.0    |78489      |N |39 |34 |20.00 |W |119 |47 |51.00 |BOARD OF REGENTS OF THE NEVADA SYSTEM OF HIGHER EDUCATION                   |   0.00 km |   0.00 mi |  0.00 deg |1557.  m|1557.0 m|78982     |0.      |-       |38.    m|1181104   |
|K208EW      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |LOVELOCK                 |NV |US |BLFT   -20070524AEF |0.     kW |0.25   kW |0.0     |-110.5  |149480     |N |40 |11 |28.00 |W |118 |27 |19.00 | EDGEWATER BROADCASTING, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1225.  m|79166     |-       |-       |15.    m|1187870   |
|KLAP        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |GERLACH                  |NV |US |BLED   -20100611AFM |0.13   kW |0.13   kW |-99.0   |-99.0   |174022     |N |40 |39 |6.00  |W |119 |21 |14.00 |OPENSKYRADIO CORP.                                                          |   0.00 km |   0.00 mi |  0.00 deg |1212.  m|1212.0 m|-         |-       |-       |11.    m|1372115   |
|K208BR      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |EUREKA                   |NV |US |BLFT   -20120117ACB |0.     kW |0.05   kW |0.0     |0.0     |71801      |N |39 |30 |40.30 |W |115 |57 |52.70 |WESTERN INSPIRATIONAL BROADCASTERS, INC.                                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2057.  m|107405    |0.      |-       |22.    m|1483754   |
|WSCG        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |CP     |DOVER                    |NH |US |BNPED  -20071022BCU |0.001  kW |0.3    kW |56.0    |56.0    |172913     |N |43 |10 |19.00 |W |70  |52 |33.00 |SEACOAST ARTS AND CULTURAL ALLIANCE                                         |   0.00 km |   0.00 mi |  0.00 deg |89.    m|89.0   m|82796     |0.      |-       |40.    m|1206522   |
|WSOU        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |SOUTH ORANGE             |NJ |US |BMLED  -20050909ABX |2.4    kW |2.4    kW |95.0    |95.0    |59707      |N |40 |44 |28.00 |W |74  |14 |42.00 |SETON HALL UNIVERSITY                                                       |   0.00 km |   0.00 mi |  0.00 deg |149.   m|149.0  m|-         |-       |1247641 |76.    m|1073632   |
|WKVP        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |CHERRY HILL              |NJ |US |BLED   -20120615ADL |0.     kW |1.9    kW |0.0     |61.0    |7045       |N |39 |54 |43.00 |W |74  |59 |21.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|76.    m|108967    |0.      |-       |60.    m|1504069   |
|K208AS      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |ALAMOGORDO               |NM |US |BLFT   -19840921OQ  |0.053  kW |0.053  kW |493.0   |0.0     |55522      |N |32 |49 |47.00 |W |105 |53 |13.00 |REGENTS OF NEW MEXICO STATE UNIVERSITY                                      |   0.00 km |   0.00 mi |  0.00 deg |2382.  m|2382.0 m|-         |-       |-       |15.    m|72730     |
|-           |89.5  MHz |FA |208 |ND  |-                   |A  |-  |VAC    |ALAMOGORDO               |NM |US |-      --           |-      kW |-      kW |-       |-       |96701      |N |32 |53 |56.00 |W |105 |57 |32.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300587    |
|-           |89.5  MHz |FA |208 |ND  |-                   |A  |-  |VAC    |SOCORRO                  |NM |US |-      --           |-      kW |-      kW |-       |-       |96777      |N |34 |3  |29.00 |W |106 |53 |29.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300814    |
|K208DL      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |LAS VEGAS                |NM |US |BLFT   -20020730AAO |0.25   kW |0.25   kW |3.0     |0.0     |92322      |N |35 |35 |57.00 |W |105 |12 |12.00 |FAMILY LIFE BROADCASTING SYSTEM                                             |   0.00 km |   0.00 mi |  0.00 deg |2049.  m|2049.0 m|43592     |-       |1206172 |73.    m|607962    |
|K208ED      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |DEMING                   |NM |US |BLFT   -20030807AEY |0.05   kW |0.05   kW |15.9    |0.0     |94158      |N |32 |17 |47.00 |W |107 |45 |17.00 |FAMILY LIFE BROADCASTING SYSTEM                                             |   0.00 km |   0.00 mi |  0.00 deg |1360.  m|1360.0 m|33590     |-       |1007167 |31.    m|677047    |
|KENW-FM     |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |LIC    |PORTALES                 |NM |US |BLED   -20060810ADZ |100.   kW |100.   kW |180.0   |180.0   |18344      |N |34 |15 |8.11  |W |103 |14 |20.63 |EASTERN NEW MEXICO UNIVERSITY                                               |   0.00 km |   0.00 mi |  0.00 deg |1426.  m|1426.0 m|-         |-       |1225246 |186.   m|1144090   |
|KVLK        |89.5  MHz |FM |208 |ND  |-                   |C3 |-  |LIC    |MILAN                    |NM |US |BLED   -20100601AIT |0.11   kW |0.11   kW |800.0   |800.0   |122812     |N |35 |15 |12.00 |W |107 |35 |50.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |3333.  m|3333.0 m|-         |-       |-       |5.     m|1371927   |
|K208DR      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |ROSWELL                  |NM |US |BLFT   -20110411AAU |0.     kW |0.115  kW |0.0     |89.8    |92755      |N |33 |21 |47.00 |W |104 |38 |11.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1254.  m|101896    |-       |1213408 |44.    m|1423617   |
|KCEY        |89.5  MHz |FM |208 |DA  |-                   |C0 |-  |CP     |RANCHOS DE TAOS          |NM |US |BNPED  -20071016AJM |9.     kW |9.     kW |877.0   |877.0   |173334     |N |36 |14 |54.00 |W |105 |39 |19.00 |CULTURAL ENERGY                                                             |   0.00 km |   0.00 mi |  0.00 deg |3316.  m|3316.0 m|106485    |0.      |-       |45.    m|1442227   |
|K208AS      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |CP     |ALAMOGORDO               |NM |US |BPFT   -20120723ACE |0.037  kW |0.037  kW |0.0     |0.0     |55522      |N |32 |52 |21.00 |W |105 |55 |54.00 |REGENTS OF NEW MEXICO STATE UNIVERSITY                                      |   0.00 km |   0.00 mi |  0.00 deg |1460.  m|1460.0 m|110000    |0.      |1002624 |76.    m|1508238   |
|WUNY        |89.5  MHz |FM |208 |ND  |-                   |B  |-  |LIC    |UTICA                    |NY |US |BLED   -19861021KA  |6.3    kW |6.3    kW |237.0   |237.0   |53735      |N |43 |8  |38.00 |W |75  |10 |40.00 |PUBLIC BROADCASTING COUNCIL OF CENTRAL NEW YORK                             |   0.00 km |   0.00 mi |  0.00 deg |486.   m|486.0  m|-         |-       |-       |120.   m|93554     |
|W208BC      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |CORNING                  |NY |US |BLFT   -20010830AAR |0.01   kW |0.01   kW |125.6   |0.0     |106548     |N |42 |8  |31.00 |W |77  |4  |40.00 |FAMILY WORSHIP CENTER CHURCH, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |558.   m|558.0  m|39814     |-       |1045276 |46.    m|579424    |
|W208AU      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |MASSAPEQUA               |NY |US |BLFT   -20021217ABQ |0.236  kW |0.236  kW |11.0    |0.0     |93466      |N |40 |40 |50.00 |W |73  |25 |50.00 |BEST MEDIA, INC.                                                            |   0.00 km |   0.00 mi |  0.00 deg |23.    m|23.0   m|-         |-       |-       |11.    m|621055    |
|WCOF        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |ARCADE                   |NY |US |BLED   -20050210ARA |1.     kW |1.     kW |180.7   |180.7   |122027     |N |42 |27 |41.00 |W |78  |18 |26.00 |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |725.   m|725.0  m|-         |-       |1007539 |70.    m|1046441   |
|WUUA        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |CP     |GLEN SPEY                |NY |US |BNPED  -20071019ARI |0.11   kW |0.11   kW |120.0   |120.0   |173565     |N |41 |31 |27.00 |W |74  |52 |8.00  |B. STEPHEN DEMCHUK FOUNDATION                                               |   0.00 km |   0.00 mi |  0.00 deg |477.   m|477.0  m|-         |-       |1227124 |60.    m|1209945   |
|WEOS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |CP     |GENEVA                   |NY |US |BPED   -20070907ADI |6.     kW |6.     kW |95.0    |95.0    |65559      |N |42 |48 |32.00 |W |77  |5  |12.00 |HOBART AND WILLIAM SMITH COLLEGES                                           |   0.00 km |   0.00 mi |  0.00 deg |345.   m|345.0  m|-         |-       |-       |51.    m|1239009   |
|WSLU        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |LIC    |CANTON                   |NY |US |BLED   -20090224ABN |40.    kW |40.    kW |91.0    |91.0    |66433      |N |44 |32 |1.00  |W |75  |5  |50.00 |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |278.3  m|278.3  m|78171     |0.      |1007821 |68.    m|1298616   |
|W208AO      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |BELL ARTHUR              |NC |US |BLFT   -19980803TA  |0.     kW |0.07   kW |0.0     |38.0    |85714      |N |35 |36 |17.00 |W |77  |31 |43.00 |GRACE MISSIONARY BAPTIST CHURCH                                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|56.    m|-         |-       |-       |32.    m|272047    |
|WTJY        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |LIC    |ASHEBORO                 |NC |US |BLED   -20021011ABE |9.7    kW |7.8    kW |163.0   |163.0   |53092      |N |35 |36 |55.00 |W |79  |53 |28.00 |POSITIVE ALTERNATIVE RADIO, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |369.   m|369.0  m|42413     |0.      |1063808 |72.    m|614455    |
|WLPS-FM     |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |LUMBERTON                |NC |US |BLED   -20060321AFM |0.     kW |2.     kW |0.0     |134.0   |91947      |N |34 |42 |2.00  |W |79  |6  |32.00 |BILLY RAY LOCKLEAR EVANGELISTIC ASSOCIATION                                 |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|179.   m|67436     |0.      |1036026 |131.   m|1120617   |
|WJHW        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |MAYODAN                  |NC |US |BLED   -20100223ACO |2.5    kW |2.5    kW |110.1   |110.1   |173612     |N |36 |30 |48.20 |W |79  |55 |28.60 |CHURCH PLANTERS OF AMERICA                                                  |   0.00 km |   0.00 mi |  0.00 deg |355.   m|355.0  m|96401     |5.      |-       |60.    m|1357842   |
|WLPS-FM     |89.5  MHz |FM |208 |ND  |-                   |A  |-  |CP     |LUMBERTON                |NC |US |BPED   -20120629ACS |4.     kW |4.     kW |98.2    |98.2    |91947      |N |34 |42 |2.00  |W |79  |6  |32.00 |BILLY RAY LOCKLEAR EVANGELISTIC ASSOCIATION                                 |   0.00 km |   0.00 mi |  0.00 deg |143.9  m|143.9  m|-         |-       |1036026 |95.6   m|1516202   |
|KPPR        |89.5  MHz |FM |208 |ND  |-                   |C3 |-  |LIC    |WILLISTON                |ND |US |BLED   -19861125KB  |10.5   kW |10.5   kW |150.0   |150.0   |53327      |N |48 |8  |30.00 |W |103 |53 |34.00 |PRAIRIE PUBLIC BROADCASTING, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |811.   m|811.0  m|-         |-       |-       |111.   m|95199     |
|KFAA        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |HORACE                   |ND |US |BLED   -20100528AEL |4.1    kW |4.1    kW |27.0    |27.0    |92242      |N |46 |52 |31.00 |W |96  |54 |31.00 |SELAH CORPORATION                                                           |   0.00 km |   0.00 mi |  0.00 deg |298.   m|298.0  m|-         |-       |1234657 |23.    m|1371930   |
|KFAA        |89.5  MHz |FM |208 |ND  |-                   |C2 |-  |CP     |HORACE                   |ND |US |BPED   -20100701BLH |50.    kW |50.    kW |27.0    |27.0    |92242      |N |46 |52 |31.00 |W |96  |54 |31.00 |SELAH CORPORATION                                                           |   0.00 km |   0.00 mi |  0.00 deg |298.   m|298.0  m|-         |-       |1234657 |23.    m|1383150   |
|WHSS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |HAMILTON                 |OH |US |BLED   -19780829AG  |0.19   kW |0.19   kW |87.0    |87.0    |25896      |N |39 |25 |51.00 |W |84  |37 |40.00 |SACRED HEART RADIO, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |314.   m|314.0  m|-         |-       |-       |20.    m|4197      |
|WQRP        |89.5  MHz |FM |208 |DA  |-                   |B1 |-  |LIC    |DAYTON                   |OH |US |BLED   -19890112KC  |6.     kW |6.     kW |64.0    |64.0    |15884      |N |39 |45 |28.00 |W |84  |11 |36.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |336.   m|336.0  m|13738     |0.      |-       |104.   m|122524    |
|WZWP        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |WEST UNION               |OH |US |BLED   -19930628KD  |3.2    kW |3.2    kW |116.0   |116.0   |74301      |N |38 |51 |26.00 |W |83  |36 |38.00 |SOMERSET EDUCATIONAL BROADCASTING FOUNDATION                                |   0.00 km |   0.00 mi |  0.00 deg |379.   m|379.0  m|-         |-       |1013510 |43.    m|187643    |
|WDPS        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |DAYTON                   |OH |US |BLED   -19931213KA  |6.     kW |5.8    kW |64.0    |64.0    |15880      |N |39 |45 |28.00 |W |84  |11 |36.00 |DAYTON CITY SCHOOLS                                                         |   0.00 km |   0.00 mi |  0.00 deg |336.   m|336.0  m|14276     |0.      |-       |104.   m|192930    |
|WVMS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |SANDUSKY                 |OH |US |BLED   -19931216KG  |2.1    kW |5.4    kW |21.0    |21.0    |43701      |N |41 |26 |29.00 |W |82  |48 |20.00 |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |208.   m|208.0  m|-         |-       |-       |29.    m|193096    |
|WCVV        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |BELPRE                   |OH |US |BLED   -19980622KC  |4.4    kW |4.4    kW |117.0   |117.0   |4640       |N |39 |19 |27.00 |W |81  |37 |33.00 |BELPRE EDUCATIONAL BROADCASTING FOUNDATION                                  |   0.00 km |   0.00 mi |  0.00 deg |351.   m|351.0  m|-         |-       |1017216 |110.   m|270259    |
|WBCY        |89.5  MHz |FM |208 |DA  |-                   |B1 |-  |LIC    |ARCHBOLD                 |OH |US |BLED   -20051205AAM |20.    kW |20.    kW |96.0    |96.0    |64657      |N |41 |28 |59.00 |W |84  |16 |58.00 |TAYLOR UNIVERSITY BROADCASTING, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |317.   m|317.0  m|71066     |0.      |1015721 |91.    m|1102261   |
|WMIH        |89.5  MHz |FM |208 |DA  |-                   |B1 |-  |CP     |GENEVA                   |OH |US |BNPED  -20071022AUP |21.    kW |21.    kW |111.2   |111.2   |170889     |N |41 |53 |4.00  |W |80  |38 |28.00 |SERVANTS OF MARY                                                            |   0.00 km |   0.00 mi |  0.00 deg |344.9  m|344.9  m|101663    |0.      |1232429 |105.   m|1260754   |
|WFOT        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |LEXINGTON                |OH |US |BLED   -20071016AHA |0.     kW |0.36   kW |0.0     |92.8    |92877      |N |40 |43 |36.00 |W |82  |36 |59.00 |ST. GABRIEL RADIO, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|480.1  m|-         |-       |-       |41.1   m|1364604   |
|WHSS        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |CP     |HAMILTON                 |OH |US |BPED   -20110408AAM |1.     kW |1.     kW |118.0   |118.0   |25896      |N |39 |25 |48.00 |W |84  |37 |43.00 |SACRED HEART RADIO, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |349.   m|349.0  m|104688    |0.      |-       |56.    m|1421667   |
|WHVY        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |COSHOCTON                |OH |US |BLED   -20110607AAW |1.75   kW |1.75   kW |85.0    |85.0    |171800     |N |40 |18 |17.00 |W |81  |44 |4.00  |CLYDE EDUCATIONAL BROADCASTING FOUNDATION                                   |   0.00 km |   0.00 mi |  0.00 deg |369.   m|369.0  m|103119    |3.      |-       |49.    m|1431060   |
|WILB-FM     |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |BOARDMAN                 |OH |US |BLED   -20120308AAU |0.15   kW |0.15   kW |47.9    |47.9    |173428     |N |41 |4  |48.00 |W |80  |38 |25.00 |LIVING BREAD RADIO, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |368.2  m|368.2  m|-         |-       |1015316 |53.3   m|1490694   |
|WVMS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |CP     |SANDUSKY                 |OH |US |BPED   -20120829AFA |5.5    kW |5.5    kW |30.0    |30.0    |43701      |N |41 |26 |29.00 |W |82  |48 |20.00 |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |214.   m|214.0  m|-         |-       |-       |35.    m|1513614   |
|WZWP        |89.5  MHz |FM |208 |DA  |-                   |B1 |-  |CP     |WEST UNION               |OH |US |BPED   -20121206AAY |3.     kW |3.     kW |174.0   |174.0   |74301      |N |38 |51 |26.00 |W |83  |36 |38.00 |SOMERSET EDUCATIONAL BROADCASTING FOUNDATION                                |   0.00 km |   0.00 mi |  0.00 deg |440.   m|440.0  m|111227    |0.      |1013510 |104.   m|1532569   |
|KJCC        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |CARNEGIE                 |OK |US |BLED   -20050504AAA |0.     kW |0.35   kW |0.0     |59.2    |122517     |N |35 |6  |59.00 |W |98  |28 |26.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|473.   m|-         |-       |1018744 |65.    m|1058973   |
|KCNP        |89.5  MHz |FM |208 |DA  |-                   |C3 |-  |LIC    |ADA                      |OK |US |BLED   -20070228ABU |5.8    kW |5.8    kW |177.0   |177.0   |88713      |N |34 |41 |1.00  |W |96  |45 |44.00 |THE CHICKASAW NATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |512.   m|512.0  m|76054     |0.      |1011516 |113.   m|1174354   |
|K208FI      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |FELT                     |OK |US |BLFT   -20090310ACX |0.     kW |0.217  kW |0.0     |58.1    |77526      |N |36 |33 |28.00 |W |102 |53 |20.00 |GREAT PLAINS CHRISTIAN RADIO, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1448.  m|91749     |-       |-       |52.    m|1299092   |
|K208CG      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |OKLAHOMA CITY            |OK |US |BMLFT  -20100421ABE |0.     kW |0.205  kW |89.0    |0.0     |76176      |N |35 |33 |26.00 |W |97  |28 |31.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|442.   m|28413     |-       |1011667 |91.    m|1364685   |
|K208FD      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |ELK CITY                 |OK |US |BLFT   -20100726AAE |0.     kW |0.02   kW |0.0     |134.2   |92600      |N |35 |27 |1.00  |W |99  |27 |37.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|743.   m|84935     |-       |1010797 |78.    m|1393031   |
